"Cancer_Type","Dataset","Regulation","Input_Class","Selection_Criterion","Input_Gene_Count","Correction_Method","Domain_Scope","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,138,22,1,0.0454545454545455,0.0072463768115942,"KEGG:04371","KEGG","Apelin signaling pathway",8716,317,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,109,22,1,0.0454545454545455,0.00917431192660551,"KEGG:04350","KEGG","TGF-beta signaling pathway",8716,313,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,56,22,1,0.0454545454545455,0.0178571428571429,"KEGG:04340","KEGG","Hedgehog signaling pathway",8716,311,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,178,22,2,0.0909090909090909,0.0112359550561798,"KEGG:04310","KEGG","Wnt signaling pathway",8716,308,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,156,22,1,0.0454545454545455,0.00641025641025641,"KEGG:04218","KEGG","Cellular senescence",8716,304,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,41,22,1,0.0454545454545455,0.024390243902439,"KEGG:04216","KEGG","Ferroptosis",8716,302,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,121,22,1,0.0454545454545455,0.00826446280991736,"KEGG:04152","KEGG","AMPK signaling pathway",8716,295,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,358,22,1,0.0454545454545455,0.00279329608938547,"KEGG:04151","KEGG","PI3K-Akt signaling pathway",8716,294,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,75,22,1,0.0454545454545455,0.0133333333333333,"KEGG:04115","KEGG","p53 signaling pathway",8716,278,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,109,22,1,0.0454545454545455,0.00917431192660551,"KEGG:04914","KEGG","Progesterone-mediated oocyte maturation",8716,385,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,194,22,1,0.0454545454545455,0.00515463917525773,"KEGG:04814","KEGG","Motor proteins",8716,379,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,229,22,1,0.0454545454545455,0.00436681222707424,"KEGG:04810","KEGG","Regulation of actin cytoskeleton",8716,378,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,116,22,1,0.0454545454545455,0.00862068965517241,"KEGG:04724","KEGG","Glutamatergic synapse",8716,367,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,115,22,1,0.0454545454545455,0.00869565217391304,"KEGG:04670","KEGG","Leukocyte transendothelial migration",8716,356,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,96,22,1,0.0454545454545455,0.0104166666666667,"KEGG:04666","KEGG","Fc gamma R-mediated phagocytosis",8716,354,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,68,22,1,0.0454545454545455,0.0147058823529412,"KEGG:04664","KEGG","Fc epsilon RI signaling pathway",8716,353,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,82,22,1,0.0454545454545455,0.0121951219512195,"KEGG:04662","KEGG","B cell receptor signaling pathway",8716,352,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,120,22,1,0.0454545454545455,0.00833333333333333,"KEGG:04660","KEGG","T cell receptor signaling pathway",8716,351,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,106,22,1,0.0454545454545455,0.00943396226415094,"KEGG:04659","KEGG","Th17 cell differentiation",8716,350,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,90,22,1,0.0454545454545455,0.0111111111111111,"KEGG:04658","KEGG","Th1 and Th2 cell differentiation",8716,349,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,125,22,1,0.0454545454545455,0.008,"KEGG:04650","KEGG","Natural killer cell mediated cytotoxicity",8716,347,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,163,22,1,0.0454545454545455,0.00613496932515337,"KEGG:04630","KEGG","JAK-STAT signaling pathway",8716,345,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,86,22,1,0.0454545454545455,0.0116279069767442,"KEGG:04610","KEGG","Complement and coagulation cascades",8716,333,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,169,22,1,0.0454545454545455,0.00591715976331361,"KEGG:04530","KEGG","Tight junction",8716,330,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,477,22,1,0.0454545454545455,0.00209643605870021,"KEGG:05022","KEGG","Pathways of neurodegeneration - multiple diseases",8716,433,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,307,22,1,0.0454545454545455,0.00325732899022801,"KEGG:05016","KEGG","Huntington disease",8716,430,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,366,22,1,0.0454545454545455,0.00273224043715847,"KEGG:05014","KEGG","Amyotrophic lateral sclerosis",8716,429,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,267,22,1,0.0454545454545455,0.00374531835205993,"KEGG:05012","KEGG","Parkinson disease",8716,428,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,386,22,1,0.0454545454545455,0.00259067357512953,"KEGG:05010","KEGG","Alzheimer disease",8716,427,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,60,22,1,0.0454545454545455,0.0166666666666667,"KEGG:04978","KEGG","Mineral absorption",8716,423,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,103,22,1,0.0454545454545455,0.00970873786407767,"KEGG:04974","KEGG","Protein digestion and absorption",8716,419,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,102,22,1,0.0454545454545455,0.00980392156862745,"KEGG:04972","KEGG","Pancreatic secretion",8716,417,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,53,22,1,0.0454545454545455,0.0188679245283019,"KEGG:04961","KEGG","Endocrine and other factor-regulated calcium reabsorption",8716,411,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,142,22,1,0.0454545454545455,0.00704225352112676,"KEGG:04936","KEGG","Alcoholic liver disease",8716,407,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,152,22,1,0.0454545454545455,0.00657894736842105,"KEGG:04934","KEGG","Cushing syndrome",8716,405,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,101,22,1,0.0454545454545455,0.0099009900990099,"KEGG:04933","KEGG","AGE-RAGE signaling pathway in diabetic complications",8716,404,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,114,22,1,0.0454545454545455,0.0087719298245614,"KEGG:04928","KEGG","Parathyroid hormone synthesis, secretion and action",8716,399,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,154,22,1,0.0454545454545455,0.00649350649350649,"KEGG:04921","KEGG","Oxytocin signaling pathway",8716,392,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,122,22,2,0.0909090909090909,0.0163934426229508,"KEGG:04919","KEGG","Thyroid hormone signaling pathway",8716,390,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,77,22,1,0.0454545454545455,0.012987012987013,"KEGG:05212","KEGG","Pancreatic cancer",8716,479,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,87,22,1,0.0454545454545455,0.0114942528735632,"KEGG:05210","KEGG","Colorectal cancer",8716,477,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,323,22,1,0.0454545454545455,0.00309597523219814,"KEGG:05206","KEGG","MicroRNAs in cancer",8716,474,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,68,22,1,0.0454545454545455,0.0147058823529412,"KEGG:05204","KEGG","Chemical carcinogenesis - DNA adducts",8716,472,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,202,22,1,0.0454545454545455,0.00495049504950495,"KEGG:05203","KEGG","Viral carcinogenesis",8716,471,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,530,22,3,0.136363636363636,0.00566037735849057,"KEGG:05200","KEGG","Pathways in cancer",8716,469,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,201,22,1,0.0454545454545455,0.00497512437810945,"KEGG:05169","KEGG","Epstein-Barr virus infection",8716,466,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,195,22,1,0.0454545454545455,0.00512820512820513,"KEGG:05167","KEGG","Kaposi sarcoma-associated herpesvirus infection",8716,464,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,220,22,1,0.0454545454545455,0.00454545454545455,"KEGG:05166","KEGG","Human T-cell leukemia virus 1 infection",8716,463,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,331,22,1,0.0454545454545455,0.00302114803625378,"KEGG:05165","KEGG","Human papillomavirus infection",8716,462,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,225,22,1,0.0454545454545455,0.00444444444444444,"KEGG:05163","KEGG","Human cytomegalovirus infection",8716,460,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,136,22,1,0.0454545454545455,0.00735294117647059,"KEGG:05162","KEGG","Measles",8716,459,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,156,22,1,0.0454545454545455,0.00641025641025641,"KEGG:05160","KEGG","Hepatitis C",8716,457,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,136,22,1,0.0454545454545455,0.00735294117647059,"KEGG:05135","KEGG","Yersinia infection",8716,448,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,66,22,1,0.0454545454545455,0.0151515151515152,"KEGG:05416","KEGG","Viral myocarditis",8716,509,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,63,22,1,0.0454545454545455,0.0158730158730159,"KEGG:05321","KEGG","Inflammatory bowel disease",8716,499,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,99,22,1,0.0454545454545455,0.0101010101010101,"KEGG:05231","KEGG","Choline metabolism in cancer",8716,495,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,150,22,1,0.0454545454545455,0.00666666666666667,"KEGG:05226","KEGG","Gastric cancer",8716,493,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,169,22,1,0.0454545454545455,0.00591715976331361,"KEGG:05225","KEGG","Hepatocellular carcinoma",8716,492,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,73,22,1,0.0454545454545455,0.0136986301369863,"KEGG:05223","KEGG","Non-small cell lung cancer",8716,490,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,93,22,1,0.0454545454545455,0.010752688172043,"KEGG:05222","KEGG","Small cell lung cancer",8716,489,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,68,22,1,0.0454545454545455,0.0147058823529412,"KEGG:05221","KEGG","Acute myeloid leukemia",8716,488,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,77,22,1,0.0454545454545455,0.012987012987013,"KEGG:05220","KEGG","Chronic myeloid leukemia",8716,487,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,41,22,1,0.0454545454545455,0.024390243902439,"KEGG:05219","KEGG","Bladder cancer",8716,486,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,73,22,1,0.0454545454545455,0.0136986301369863,"KEGG:05218","KEGG","Melanoma",8716,485,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,37,22,1,0.0454545454545455,0.027027027027027,"KEGG:05216","KEGG","Thyroid cancer",8716,483,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,106,22,2,0.0909090909090909,0.0188679245283019,"KEGG:05215","KEGG","Prostate cancer",8716,482,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,76,22,1,0.0454545454545455,0.0131578947368421,"KEGG:05214","KEGG","Glioma",8716,481,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,59,22,1,0.0454545454545455,0.0169491525423729,"KEGG:05213","KEGG","Endometrial cancer",8716,480,"KEGG:00000"
"Breast cancer","GSE173839","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",83,"g_SCS","annotated","query_1",FALSE,1,215,22,1,0.0454545454545455,0.00465116279069767,"KEGG:05417","KEGG","Lipid and atherosclerosis",8716,510,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,0.50702478099243,23,45,2,0.0444444444444444,0.0869565217391304,"KEGG:04614","KEGG","Renin-angiotensin system",8716,337,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,126,45,2,0.0444444444444444,0.0158730158730159,"KEGG:00230","KEGG","Purine metabolism",8716,23,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,66,45,1,0.0222222222222222,0.0151515151515152,"KEGG:00140","KEGG","Steroid hormone biosynthesis",8716,18,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,17,45,1,0.0222222222222222,0.0588235294117647,"KEGG:00120","KEGG","Primary bile acid biosynthesis",8716,15,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,20,45,1,0.0222222222222222,0.05,"KEGG:00100","KEGG","Steroid biosynthesis",8716,14,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,8716,45,45,1,0.00516291877007802,"KEGG:00000","KEGG","KEGG root term",8716,1,""
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,84,45,1,0.0222222222222222,0.0119047619047619,"KEGG:01232","KEGG","Nucleotide metabolism",8716,192,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,1564,45,11,0.244444444444444,0.00703324808184143,"KEGG:01100","KEGG","Metabolic pathways",8716,184,"KEGG:00000"
"Lung cancer","GSE33072","Upregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 0.5",107,"g_SCS","annotated","query_1",FALSE,1,69,45,2,0.0444444444444444,0.0289855072463768,"KEGG:00982","KEGG","Drug metabolism - cytochrome P450",8716,159,"KEGG:00000"
